path,category,bytes
backend/src/modules/M308/service.js,backend_module,6998
backend/src/modules/M308/__tests__/M308.test.js,backend_tests,2859
backend/src/modules/M308_ASSET_MANAGEMENT/backend/service.js,backend_module,498
backend/src/modules/M308_ASSET_MANAGEMENT/frontend/index.jsx,backend_module,1352
backend/src/modules/M308_ASSET_MANAGEMENT/frontend/pages/AssetAccountingPage.jsx,backend_module,17498
backend/src/modules/M308_ASSET_MANAGEMENT/module.json,backend_module,1301
backend/src/modules/M309/controller.js,backend_module,3490
backend/src/modules/M309/routes.js,backend_module,1555
backend/src/modules/M309/service.js,backend_module,6996
backend/src/modules/M309/__tests__/M309.test.js,backend_tests,2859
backend/src/modules/M309_COST_MANAGEMENT/backend/service.js,backend_module,463
backend/src/modules/M309_COST_MANAGEMENT/cables.json,backend_module,689
backend/src/modules/M309_COST_MANAGEMENT/module.json,backend_module,1622
backend/src/modules/M310/controller.js,backend_module,3490
backend/src/modules/M310/routes.js,backend_module,1555
backend/src/modules/M310/service.js,backend_module,6998
backend/src/modules/M310/__tests__/M310.test.js,backend_tests,2859
backend/src/modules/M3100_OFFLINEPAYMENT/backend/service.js,backend_module,494
backend/src/modules/M3100_OFFLINEPAYMENT/module.json,backend_module,1169
backend/src/modules/M311/controller.js,backend_module,3490
backend/src/modules/M311/routes.js,backend_module,1555
backend/src/modules/M311/service.js,backend_module,6997
backend/src/modules/M311/__tests__/M311.test.js,backend_tests,2859
backend/src/modules/M312/controller.js,backend_module,3490
backend/src/modules/M312/routes.js,backend_module,1555
backend/src/modules/M312/service.js,backend_module,6983
backend/src/modules/M312/__tests__/M312.test.js,backend_tests,2859
backend/src/modules/M313/controller.js,backend_module,3490
backend/src/modules/M313/routes.js,backend_module,1555
backend/src/modules/M313/service.js,backend_module,6986
backend/src/modules/M313/__tests__/M313.test.js,backend_tests,2859
backend/src/modules/M314/controller.js,backend_module,3490
backend/src/modules/M314/routes.js,backend_module,1555
backend/src/modules/M314/service.js,backend_module,6989
backend/src/modules/M314/__tests__/M314.test.js,backend_tests,2859
backend/src/modules/M315/controller.js,backend_module,3490
backend/src/modules/M315/routes.js,backend_module,1555
backend/src/modules/M315/service.js,backend_module,6995
backend/src/modules/M315/__tests__/M315.test.js,backend_tests,2859
backend/src/modules/M316/controller.js,backend_module,3490
backend/src/modules/M316/routes.js,backend_module,1555
backend/src/modules/M316/service.js,backend_module,6994
backend/src/modules/M316/__tests__/M316.test.js,backend_tests,2859
backend/src/modules/M317/controller.js,backend_module,3490
backend/src/modules/M317/routes.js,backend_module,1555
backend/src/modules/M317/service.js,backend_module,6988
backend/src/modules/M317/__tests__/M317.test.js,backend_tests,2859
backend/src/modules/M317100_AISELFHEALING/backend/service.js,backend_module,493
backend/src/modules/M317100_AISELFHEALING/module.json,backend_module,1033
backend/src/modules/M318/controller.js,backend_module,3490
backend/src/modules/M318/routes.js,backend_module,1555
backend/src/modules/M318/service.js,backend_module,6998
backend/src/modules/M318/__tests__/M318.test.js,backend_tests,2859
backend/src/modules/M319/controller.js,backend_module,3490
backend/src/modules/M319/routes.js,backend_module,1555
backend/src/modules/M319/service.js,backend_module,6997
backend/src/modules/M319/__tests__/M319.test.js,backend_tests,2859
backend/src/modules/M320/controller.js,backend_module,3490
backend/src/modules/M320/routes.js,backend_module,1555
backend/src/modules/M320/service.js,backend_module,6991
backend/src/modules/M320/__tests__/M320.test.js,backend_tests,2859
backend/src/modules/M321/controller.js,backend_module,3490
backend/src/modules/M321/routes.js,backend_module,1555
backend/src/modules/M321/service.js,backend_module,6986
backend/src/modules/M321/__tests__/M321.test.js,backend_tests,2859
backend/src/modules/M322/controller.js,backend_module,3490
backend/src/modules/M322/routes.js,backend_module,1555
backend/src/modules/M322/service.js,backend_module,6985
backend/src/modules/M322/__tests__/M322.test.js,backend_tests,2859
backend/src/modules/M323/controller.js,backend_module,3490
backend/src/modules/M323/routes.js,backend_module,1555
backend/src/modules/M323/service.js,backend_module,6987
backend/src/modules/M323/__tests__/M323.test.js,backend_tests,2859
backend/src/modules/M324/controller.js,backend_module,3490
backend/src/modules/M324/routes.js,backend_module,1555
backend/src/modules/M324/service.js,backend_module,6982
backend/src/modules/M324/__tests__/M324.test.js,backend_tests,2859
backend/src/modules/M325/controller.js,backend_module,3490
backend/src/modules/M325/routes.js,backend_module,1555
backend/src/modules/M325/service.js,backend_module,6989
backend/src/modules/M325/__tests__/M325.test.js,backend_tests,2859
backend/src/modules/M326/controller.js,backend_module,3490
backend/src/modules/M326/routes.js,backend_module,1555
backend/src/modules/M326/service.js,backend_module,6991
backend/src/modules/M326/__tests__/M326.test.js,backend_tests,2859
backend/src/modules/M327/controller.js,backend_module,3490
backend/src/modules/M327/routes.js,backend_module,1555
backend/src/modules/M327/service.js,backend_module,6992
backend/src/modules/M327/__tests__/M327.test.js,backend_tests,2859
backend/src/modules/M328/controller.js,backend_module,3490
backend/src/modules/M328/routes.js,backend_module,1555
backend/src/modules/M328/service.js,backend_module,6986
backend/src/modules/M328/__tests__/M328.test.js,backend_tests,2859
backend/src/modules/M329/controller.js,backend_module,3490
backend/src/modules/M329/routes.js,backend_module,1555
backend/src/modules/M329/service.js,backend_module,6989
backend/src/modules/M329/__tests__/M329.test.js,backend_tests,2859
backend/src/modules/M330/controller.js,backend_module,3490
backend/src/modules/M330/routes.js,backend_module,1555
backend/src/modules/M330/service.js,backend_module,6986
backend/src/modules/M330/__tests__/M330.test.js,backend_tests,2859
backend/src/modules/M331/controller.js,backend_module,3490
backend/src/modules/M331/routes.js,backend_module,1555
backend/src/modules/M331/service.js,backend_module,6991
backend/src/modules/M331/__tests__/M331.test.js,backend_tests,2859
backend/src/modules/M331100_FARMERTRAINING/backend/service.js,backend_module,496
backend/src/modules/M331100_FARMERTRAINING/module.json,backend_module,1171
backend/src/modules/M332/controller.js,backend_module,3490
backend/src/modules/M332/routes.js,backend_module,1555
backend/src/modules/M332/service.js,backend_module,6993
backend/src/modules/M332/__tests__/M332.test.js,backend_tests,2859
backend/src/modules/M333/controller.js,backend_module,3490
backend/src/modules/M333/routes.js,backend_module,1555
backend/src/modules/M333/service.js,backend_module,6992
backend/src/modules/M333/__tests__/M333.test.js,backend_tests,2859
backend/src/modules/M333100_RURALFINANCE/backend/service.js,backend_module,488
backend/src/modules/M333100_RURALFINANCE/module.json,backend_module,1163
backend/src/modules/M334/controller.js,backend_module,3490
backend/src/modules/M334/routes.js,backend_module,1555
backend/src/modules/M334/service.js,backend_module,6982
backend/src/modules/M334/__tests__/M334.test.js,backend_tests,2859
backend/src/modules/M335/controller.js,backend_module,3490
backend/src/modules/M335/routes.js,backend_module,1555
backend/src/modules/M335/service.js,backend_module,6995
backend/src/modules/M335/__tests__/M335.test.js,backend_tests,2859
backend/src/modules/M336/controller.js,backend_module,3490
backend/src/modules/M336/routes.js,backend_module,1555
backend/src/modules/M336/service.js,backend_module,6992
backend/src/modules/M336/__tests__/M336.test.js,backend_tests,2859
backend/src/modules/M337/controller.js,backend_module,3490
backend/src/modules/M337/routes.js,backend_module,1555
backend/src/modules/M337/service.js,backend_module,6993
backend/src/modules/M337/__tests__/M337.test.js,backend_tests,2859
backend/src/modules/M338/controller.js,backend_module,3490
backend/src/modules/M338/routes.js,backend_module,1555
backend/src/modules/M338/service.js,backend_module,6993
backend/src/modules/M338/__tests__/M338.test.js,backend_tests,2859
backend/src/modules/M339/controller.js,backend_module,3490
backend/src/modules/M339/routes.js,backend_module,1555
backend/src/modules/M339/service.js,backend_module,6986
backend/src/modules/M339/__tests__/M339.test.js,backend_tests,2859
backend/src/modules/M340/controller.js,backend_module,3490
backend/src/modules/M340/routes.js,backend_module,1555
backend/src/modules/M340/service.js,backend_module,6997
backend/src/modules/M340/__tests__/M340.test.js,backend_tests,2859
backend/src/modules/M341/controller.js,backend_module,3490
backend/src/modules/M341/routes.js,backend_module,1555
backend/src/modules/M341/service.js,backend_module,6991
backend/src/modules/M341/__tests__/M341.test.js,backend_tests,2859
backend/src/modules/M342/controller.js,backend_module,3490
backend/src/modules/M342/routes.js,backend_module,1555
backend/src/modules/M342/service.js,backend_module,6995
backend/src/modules/M342/__tests__/M342.test.js,backend_tests,2859
backend/src/modules/M343/controller.js,backend_module,3490
backend/src/modules/M343/routes.js,backend_module,1555
backend/src/modules/M343/service.js,backend_module,6985
backend/src/modules/M343/__tests__/M343.test.js,backend_tests,2859
backend/src/modules/M344/controller.js,backend_module,3490
backend/src/modules/M344/routes.js,backend_module,1555
backend/src/modules/M344/service.js,backend_module,6991
backend/src/modules/M344/__tests__/M344.test.js,backend_tests,2859
backend/src/modules/M345100_SELLERRANKING/backend/service.js,backend_module,492
backend/src/modules/M345100_SELLERRANKING/module.json,backend_module,1169
backend/src/modules/M353100_CUSTODYEVENT/backend/service.js,backend_module,488
backend/src/modules/M353100_CUSTODYEVENT/module.json,backend_module,1164
backend/src/modules/M356100_BACKUP/backend/service.js,backend_module,463
backend/src/modules/M356100_BACKUP/module.json,backend_module,1139
backend/src/modules/M356100_ECOMMERCEBUSINESSSALES/backend/service.js,backend_module,529
backend/src/modules/M356100_ECOMMERCEBUSINESSSALES/module.json,backend_module,1205
backend/src/modules/M359100_INSURANCE/backend/service.js,backend_module,475
backend/src/modules/M359100_INSURANCE/frontend/index.jsx,backend_module,1288
backend/src/modules/M359100_INSURANCE/frontend/pages/InsurancePage.jsx,backend_module,4712
backend/src/modules/M359100_INSURANCE/module.json,backend_module,1403
backend/src/modules/M37100_HOUSEHOLDECONOMY/backend/service.js,backend_module,503
backend/src/modules/M37100_HOUSEHOLDECONOMY/module.json,backend_module,1178
backend/src/modules/M374100_MARKETDATA/backend/service.js,backend_module,480
backend/src/modules/M374100_MARKETDATA/module.json,backend_module,1155
backend/src/modules/M377100_PRODUCT/backend/service.js,backend_module,467
backend/src/modules/M377100_PRODUCT/module.json,backend_module,1142
backend/src/modules/M379100_COLDSTORAGE/backend/service.js,backend_module,484
backend/src/modules/M379100_COLDSTORAGE/module.json,backend_module,1160
backend/src/modules/M386100_NUTRITIONINTELLIGENCE/backend/service.js,backend_module,524
backend/src/modules/M386100_NUTRITIONINTELLIGENCE/module.json,backend_module,1200
backend/src/modules/M386100_SUBSIDY/backend/service.js,backend_module,467
backend/src/modules/M386100_SUBSIDY/frontend/index.jsx,backend_module,1344
backend/src/modules/M386100_SUBSIDY/frontend/pages/SubsidyManagementPage.jsx,backend_module,18987
backend/src/modules/M386100_SUBSIDY/module.json,backend_module,1407
backend/src/modules/M388100_BLOCKCHAINTRACEABILITY/backend/service.js,backend_module,528
backend/src/modules/M388100_BLOCKCHAINTRACEABILITY/module.json,backend_module,1203
backend/src/modules/M388100_SAPMODULEARCHITECTURE/backend/service.js,backend_module,525
backend/src/modules/M388100_SAPMODULEARCHITECTURE/module.json,backend_module,1177
backend/src/modules/M39100_RENEWABLEENERGY/backend/service.js,backend_module,499
backend/src/modules/M39100_RENEWABLEENERGY/cables.json,backend_module,697
backend/src/modules/M39100_RENEWABLEENERGY/module.json,backend_module,1663
backend/src/modules/M400_AI_BACKBONE/backend/service.js,backend_module,20005
backend/src/modules/M400_AI_BACKBONE/module.json,backend_module,5353
backend/src/modules/M400_AI_CORE/backend/service.js,backend_module,837
backend/src/modules/M400_AI_CORE/frontend/index.jsx,backend_module,1276
backend/src/modules/M400_AI_CORE/frontend/pages/AIBackbonePage.jsx,backend_module,12145
backend/src/modules/M400_AI_CORE/module.json,backend_module,1376
backend/src/modules/M401_AI_GATEWAY/backend/service.js,backend_module,474
backend/src/modules/M401_AI_GATEWAY/cables.json,backend_module,639
backend/src/modules/M401_AI_GATEWAY/frontend/index.jsx,backend_module,1288
backend/src/modules/M401_AI_GATEWAY/frontend/pages/AIDashboard.jsx,backend_module,30393
backend/src/modules/M401_AI_GATEWAY/module.json,backend_module,1832
backend/src/modules/M402_AI_ORCHESTRATION/backend/service.js,backend_module,498
backend/src/modules/M402_AI_ORCHESTRATION/module.json,backend_module,1173
backend/src/modules/M403_AGRICULTURAL_AI/backend/service.js,backend_module,524
backend/src/modules/M403_AGRICULTURAL_AI/frontend/index.jsx,backend_module,1348
backend/src/modules/M403_AGRICULTURAL_AI/frontend/pages/ClimateAdvisoryPage.jsx,backend_module,9103
backend/src/modules/M403_AGRICULTURAL_AI/module.json,backend_module,1462
backend/src/modules/M404_DECISION_SUPPORT/backend/service.js,backend_module,498
backend/src/modules/M404_DECISION_SUPPORT/cables.json,backend_module,663
backend/src/modules/M404_DECISION_SUPPORT/module.json,backend_module,1620
backend/src/modules/M405_PREDICTIVE_ANALYTICS/backend/service.js,backend_module,514
backend/src/modules/M405_PREDICTIVE_ANALYTICS/module.json,backend_module,1188
backend/src/modules/M406100_ECOMMERCEINTEGRATION/backend/service.js,backend_module,520
backend/src/modules/M406100_ECOMMERCEINTEGRATION/module.json,backend_module,1195
backend/src/modules/M407100_RECOVEREDFINANCE/backend/service.js,backend_module,504
backend/src/modules/M407100_RECOVEREDFINANCE/module.json,backend_module,1178
backend/src/modules/M407_CONVERSATIONAL_AI/backend/service.js,backend_module,503
backend/src/modules/M407_CONVERSATIONAL_AI/frontend/index.jsx,backend_module,1324
backend/src/modules/M407_CONVERSATIONAL_AI/frontend/pages/FarmAdvisorPage.jsx,backend_module,12031
backend/src/modules/M407_CONVERSATIONAL_AI/module.json,backend_module,1436
backend/src/modules/M408_KNOWLEDGE_MANAGEMENT/backend/service.js,backend_module,483
backend/src/modules/M408_KNOWLEDGE_MANAGEMENT/cables.json,backend_module,679
backend/src/modules/M408_KNOWLEDGE_MANAGEMENT/frontend/index.jsx,backend_module,1384
backend/src/modules/M408_KNOWLEDGE_MANAGEMENT/frontend/pages/ResearchDashboardPage.jsx,backend_module,12862
backend/src/modules/M408_KNOWLEDGE_MANAGEMENT/module.json,backend_module,1858
backend/src/modules/M409100_ADVANCEDAI/backend/service.js,backend_module,481
backend/src/modules/M409100_ADVANCEDAI/module.json,backend_module,1156
backend/src/modules/M410_AI_INTELLIGENCE_FABRIC/backend/service.js,backend_module,2327
backend/src/modules/M410_AI_INTELLIGENCE_FABRIC/module.json,backend_module,1613
backend/src/modules/M412100_COMMERCERULES/backend/service.js,backend_module,492
backend/src/modules/M412100_COMMERCERULES/module.json,backend_module,1166
backend/src/modules/M414100_RETURNLOADBOARD/backend/service.js,backend_module,501
backend/src/modules/M414100_RETURNLOADBOARD/module.json,backend_module,1177
backend/src/modules/M415100_SMSAUTH/backend/service.js,backend_module,468
backend/src/modules/M415100_SMSAUTH/module.json,backend_module,1142
backend/src/modules/M419100_ORDER/backend/service.js,backend_module,459
backend/src/modules/M419100_ORDER/module.json,backend_module,1133
backend/src/modules/M43100_APICULTURE/backend/service.js,backend_module,478
backend/src/modules/M43100_APICULTURE/module.json,backend_module,1153
backend/src/modules/M444100_CROPVALUERESEARCH/backend/service.js,backend_module,509
backend/src/modules/M444100_CROPVALUERESEARCH/module.json,backend_module,1184
backend/src/modules/M445100_VILLAGEPROFILE/backend/service.js,backend_module,496
backend/src/modules/M445100_VILLAGEPROFILE/frontend/index.jsx,backend_module,1356
backend/src/modules/M445100_VILLAGEPROFILE/frontend/pages/VillageRegistryPage.jsx,backend_module,12084
backend/src/modules/M445100_VILLAGEPROFILE/module.json,backend_module,1433
backend/src/modules/M451100_SHELFLIFE/backend/service.js,backend_module,476
backend/src/modules/M451100_SHELFLIFE/module.json,backend_module,1150
backend/src/modules/M454100_ADVANCEDFEATURES/backend/service.js,backend_module,504
backend/src/modules/M454100_ADVANCEDFEATURES/module.json,backend_module,1179
backend/src/modules/M455100_AICOPILOT/backend/service.js,backend_module,476
backend/src/modules/M455100_AICOPILOT/module.json,backend_module,1150
backend/src/modules/M456100_FORM/backend/service.js,backend_module,455
backend/src/modules/M456100_FORM/module.json,backend_module,1129
backend/src/modules/M469100_DEFENSEFITNESSPREP/backend/service.js,backend_module,513
backend/src/modules/M469100_DEFENSEFITNESSPREP/module.json,backend_module,1188
backend/src/modules/M472100_AIADVISORY/backend/service.js,backend_module,480
backend/src/modules/M472100_AIADVISORY/module.json,backend_module,1154
backend/src/modules/M474100_VALUECOMMERCE/backend/service.js,backend_module,492
backend/src/modules/M474100_VALUECOMMERCE/module.json,backend_module,1166
backend/src/modules/M477100_SOILTESTING/backend/service.js,backend_module,484
backend/src/modules/M477100_SOILTESTING/module.json,backend_module,1158
backend/src/modules/M477100_VOICEAI/backend/service.js,backend_module,469
backend/src/modules/M477100_VOICEAI/module.json,backend_module,1143
backend/src/modules/M48100_BUYINGCLUB/backend/service.js,backend_module,479
backend/src/modules/M48100_BUYINGCLUB/module.json,backend_module,1153
backend/src/modules/M49100_WEARABLEINTEGRATION/backend/service.js,backend_module,515
backend/src/modules/M49100_WEARABLEINTEGRATION/module.json,backend_module,1190
backend/src/modules/M499100_SHEEP/backend/service.js,backend_module,459
backend/src/modules/M499100_SHEEP/cables.json,backend_module,631
backend/src/modules/M499100_SHEEP/frontend/index.jsx,backend_module,1296
backend/src/modules/M499100_SHEEP/frontend/pages/SheepFarmingPage.jsx,backend_module,17862
backend/src/modules/M499100_SHEEP/module.json,backend_module,1819
backend/src/modules/M501100_IDENTITYMANAGEMENT/backend/service.js,backend_module,512
backend/src/modules/M501100_IDENTITYMANAGEMENT/frontend/index.jsx,backend_module,1396
backend/src/modules/M501100_IDENTITYMANAGEMENT/frontend/pages/IdentityManagementPage.jsx,backend_module,16158
backend/src/modules/M501100_IDENTITYMANAGEMENT/module.json,backend_module,1463
backend/src/modules/M510100_OCR/backend/service.js,backend_module,451
backend/src/modules/M510100_OCR/module.json,backend_module,1133
backend/src/modules/M51100_MARKETACCESS/backend/service.js,backend_module,487
backend/src/modules/M51100_MARKETACCESS/module.json,backend_module,1169
backend/src/modules/M513100_COMPREHENSIVEERP/backend/service.js,backend_module,506
backend/src/modules/M513100_COMPREHENSIVEERP/module.json,backend_module,1191
backend/src/modules/M522100_PLATFORMTELEMETRY/backend/service.js,backend_module,508
backend/src/modules/M522100_PLATFORMTELEMETRY/module.json,backend_module,1190
backend/src/modules/M528100_CIVILDISRUPTION/backend/service.js,backend_module,500
backend/src/modules/M528100_CIVILDISRUPTION/module.json,backend_module,1185
backend/src/modules/M530100_PROCUREMENTSUBSCRIPTION/backend/service.js,backend_module,532
backend/src/modules/M530100_PROCUREMENTSUBSCRIPTION/module.json,backend_module,1214
backend/src/modules/M538100_RESOURCECRUDFACTORY/backend/service.js,backend_module,503
backend/src/modules/M538100_RESOURCECRUDFACTORY/module.json,backend_module,1186
backend/src/modules/M543100_RISKPRICING/backend/service.js,backend_module,484
backend/src/modules/M543100_RISKPRICING/module.json,backend_module,1167
backend/src/modules/M557100_NEPRODUCTINTELLIGENCE/backend/service.js,backend_module,525
backend/src/modules/M557100_NEPRODUCTINTELLIGENCE/module.json,backend_module,1182
backend/src/modules/M559100_KNOWLEDGEGRAPH/backend/service.js,backend_module,496
backend/src/modules/M559100_KNOWLEDGEGRAPH/module.json,backend_module,1178
backend/src/modules/M560100_GEOFENCING/backend/service.js,backend_module,479
backend/src/modules/M560100_GEOFENCING/module.json,backend_module,1163
backend/src/modules/M569100_COOPERATIVESHARE/backend/service.js,backend_module,504
backend/src/modules/M569100_COOPERATIVESHARE/module.json,backend_module,1187
backend/src/modules/M570100_COMPANY/backend/service.js,backend_module,467
backend/src/modules/M570100_COMPANY/module.json,backend_module,1150
backend/src/modules/M570100_PRESEASONORDER/backend/service.js,backend_module,497
backend/src/modules/M570100_PRESEASONORDER/module.json,backend_module,1154
backend/src/modules/M573100_COMPLETEERPINTEGRATION/backend/service.js,backend_module,531
backend/src/modules/M573100_COMPLETEERPINTEGRATION/module.json,backend_module,1214
backend/src/modules/M576100_ANALYTICSMONITORING/backend/service.js,backend_module,516
backend/src/modules/M576100_ANALYTICSMONITORING/module.json,backend_module,1198
backend/src/modules/M590100_BIODIVERSITY/backend/service.js,backend_module,487
backend/src/modules/M590100_BIODIVERSITY/module.json,backend_module,1169
backend/src/modules/M602100_COMMUNITYMANAGEMENT/backend/service.js,backend_module,516
backend/src/modules/M602100_COMMUNITYMANAGEMENT/frontend/index.jsx,backend_module,1408
backend/src/modules/M602100_COMMUNITYMANAGEMENT/frontend/pages/CommunityManagementPage.jsx,backend_module,17213
backend/src/modules/M602100_COMMUNITYMANAGEMENT/module.json,backend_module,1442
backend/src/modules/M604100_INPUTSUPPLYMANAGEMENT/backend/service.js,backend_module,525
backend/src/modules/M604100_INPUTSUPPLYMANAGEMENT/module.json,backend_module,1184
backend/src/modules/M606100_REALTIMEMONITORING/backend/service.js,backend_module,512
backend/src/modules/M606100_REALTIMEMONITORING/module.json,backend_module,1195
backend/src/modules/M61100_VISION/backend/service.js,backend_module,462
backend/src/modules/M61100_VISION/module.json,backend_module,1146
backend/src/modules/M615100_LOGISTICS/backend/service.js,backend_module,475
backend/src/modules/M615100_LOGISTICS/frontend/index.jsx,backend_module,1288
backend/src/modules/M615100_LOGISTICS/frontend/pages/LogisticsPage.jsx,backend_module,4573
backend/src/modules/M615100_LOGISTICS/module.json,backend_module,1414
backend/src/modules/M618100_GLUTWARNING/backend/service.js,backend_module,484
backend/src/modules/M618100_GLUTWARNING/module.json,backend_module,1168
backend/src/modules/M62100_EQUIPMENTEXCHANGE/backend/service.js,backend_module,507
backend/src/modules/M62100_EQUIPMENTEXCHANGE/module.json,backend_module,1191
backend/src/modules/M629100_MOBILITYRIDES/backend/service.js,backend_module,492
backend/src/modules/M629100_MOBILITYRIDES/module.json,backend_module,1174
backend/src/modules/M63/controller.js,backend_module,1197
backend/src/modules/M63/migration.sql,backend_module,494
backend/src/modules/M63/routes.js,backend_module,547
backend/src/modules/M63/service.js,backend_module,706
backend/src/modules/M63/test.js,backend_module,414
backend/src/modules/M639100_OMNICHANNELAI/backend/service.js,backend_module,493
backend/src/modules/M639100_OMNICHANNELAI/module.json,backend_module,1175
backend/src/modules/M639100_WHATSAPP/backend/service.js,backend_module,471
backend/src/modules/M639100_WHATSAPP/module.json,backend_module,1153
backend/src/modules/M64/controller.js,backend_module,1197
backend/src/modules/M64/migration.sql,backend_module,494
backend/src/modules/M64/routes.js,backend_module,547
backend/src/modules/M64/service.js,backend_module,706
backend/src/modules/M64/test.js,backend_module,414
backend/src/modules/M640100_INSURANCEPOLICYISSUANCE/backend/service.js,backend_module,533
backend/src/modules/M640100_INSURANCEPOLICYISSUANCE/module.json,backend_module,1216
backend/src/modules/M645100_LIBRARYKNOWLEDGE/api/routes.js,backend_module,2401
backend/src/modules/M645100_LIBRARYKNOWLEDGE/backend/service.js,backend_module,15963
backend/src/modules/M645100_LIBRARYKNOWLEDGE/frontend/index.jsx,backend_module,3939
backend/src/modules/M645100_LIBRARYKNOWLEDGE/module.json,backend_module,2974
backend/src/modules/M65/controller.js,backend_module,1197
backend/src/modules/M65/migration.sql,backend_module,494
backend/src/modules/M65/routes.js,backend_module,547
backend/src/modules/M65/service.js,backend_module,706
backend/src/modules/M65/test.js,backend_module,414
backend/src/modules/M651100_RESEARCHANDDEVELOPMENT/backend/service.js,backend_module,529
backend/src/modules/M651100_RESEARCHANDDEVELOPMENT/module.json,backend_module,1187
backend/src/modules/M652100_ARVR/backend/service.js,backend_module,456
backend/src/modules/M652100_ARVR/module.json,backend_module,1138
backend/src/modules/M652100_GOVERNMENTSCHEME/backend/service.js,backend_module,504
backend/src/modules/M652100_GOVERNMENTSCHEME/frontend/index.jsx,backend_module,1396
backend/src/modules/M652100_GOVERNMENTSCHEME/frontend/pages/GovernmentDashboardPage.jsx,backend_module,18005
backend/src/modules/M652100_GOVERNMENTSCHEME/module.json,backend_module,1453
backend/src/modules/M652100_TENANTMANAGEMENT/backend/service.js,backend_module,504
backend/src/modules/M652100_TENANTMANAGEMENT/module.json,backend_module,1187
backend/src/modules/M657100_MULTILINGUAL/backend/service.js,backend_module,487
backend/src/modules/M657100_MULTILINGUAL/module.json,backend_module,1169
backend/src/modules/M663100_SHAREDINFRA/backend/service.js,backend_module,484
backend/src/modules/M663100_SHAREDINFRA/module.json,backend_module,1166
backend/src/modules/M664100_MARKETINTELLIGENCE/backend/service.js,backend_module,512
backend/src/modules/M664100_MARKETINTELLIGENCE/module.json,backend_module,1194
backend/src/modules/M675100_AIAGENTICCOMPANION/backend/service.js,backend_module,513
backend/src/modules/M675100_AIAGENTICCOMPANION/module.json,backend_module,1196
backend/src/modules/M68100_INDIGENOUSKNOWLEDGE/backend/service.js,backend_module,515
backend/src/modules/M68100_INDIGENOUSKNOWLEDGE/module.json,backend_module,1197
backend/src/modules/M695100_GST/backend/service.js,backend_module,451
backend/src/modules/M695100_GST/module.json,backend_module,1134
backend/src/modules/M697100_ESCROW/backend/service.js,backend_module,463
backend/src/modules/M697100_ESCROW/module.json,backend_module,1146
backend/src/modules/M697100_INSURANCEFRAUDDETECTION/backend/service.js,backend_module,533
backend/src/modules/M697100_INSURANCEFRAUDDETECTION/module.json,backend_module,1216
backend/src/modules/M699100_AIOPERATIONINTELLIGENCE/backend/service.js,backend_module,533
backend/src/modules/M699100_AIOPERATIONINTELLIGENCE/module.json,backend_module,1065
backend/src/modules/M70100_MERCHANDISING/backend/service.js,backend_module,490
backend/src/modules/M70100_MERCHANDISING/module.json,backend_module,1148
backend/src/modules/M701100_PREVENTIVEMAINTENANCE/backend/service.js,backend_module,524
backend/src/modules/M701100_PREVENTIVEMAINTENANCE/module.json,backend_module,1183
backend/src/modules/M707100_CATALOGINTELLIGENCE/backend/service.js,backend_module,516
backend/src/modules/M707100_CATALOGINTELLIGENCE/module.json,backend_module,1174
backend/src/modules/M712100_ENGINEERINGPROJECT/backend/service.js,backend_module,512
backend/src/modules/M712100_ENGINEERINGPROJECT/module.json,backend_module,1196
backend/src/modules/M713100_WIKIPEDIA/backend/service.js,backend_module,475
backend/src/modules/M713100_WIKIPEDIA/module.json,backend_module,1133
backend/src/modules/M714100_PRODUCTMEDIAAI/backend/service.js,backend_module,498
backend/src/modules/M714100_PRODUCTMEDIAAI/module.json,backend_module,1181
backend/src/modules/M722100_FARMER/backend/service.js,backend_module,463
backend/src/modules/M722100_FARMER/module.json,backend_module,1145
backend/src/modules/M723100_AIBRAIN/backend/service.js,backend_module,749
backend/src/modules/M723100_AIBRAIN/module.json,backend_module,1000
backend/src/modules/M726100_FORESTRY/backend/service.js,backend_module,471
backend/src/modules/M726100_FORESTRY/module.json,backend_module,1154
backend/src/modules/M735100_FOLUBENCHMARK/backend/service.js,backend_module,492
backend/src/modules/M735100_FOLUBENCHMARK/module.json,backend_module,1176
backend/src/modules/M74100_OPERATIONSMANAGEMENT/backend/service.js,backend_module,519
backend/src/modules/M74100_OPERATIONSMANAGEMENT/frontend/index.jsx,backend_module,1416
backend/src/modules/M74100_OPERATIONSMANAGEMENT/frontend/pages/OperationsManagementPage.jsx,backend_module,19689
backend/src/modules/M74100_OPERATIONSMANAGEMENT/module.json,backend_module,1446
backend/src/modules/M746100_ANALYTICS/backend/service.js,backend_module,475
backend/src/modules/M746100_ANALYTICS/frontend/index.jsx,backend_module,1288
backend/src/modules/M746100_ANALYTICS/frontend/pages/AnalyticsPage.jsx,backend_module,6411
backend/src/modules/M746100_ANALYTICS/module.json,backend_module,1276
backend/src/modules/M752100_AIBACKBONE/backend/service.js,backend_module,480
backend/src/modules/M752100_AIBACKBONE/module.json,backend_module,1138
backend/src/modules/M759100_DEMAND/backend/service.js,backend_module,463
backend/src/modules/M759100_DEMAND/module.json,backend_module,1146
backend/src/modules/M763100_ENTERPRISECONTROL/backend/service.js,backend_module,508
backend/src/modules/M763100_ENTERPRISECONTROL/module.json,backend_module,1190
backend/src/modules/M764100_V42INTELLIGENCE/backend/service.js,backend_module,500
