relative_path,bytes,target_sha256,source_sha256,copy_status
backend/src/modules/M289/__tests__/M289.test.js,2859,ce6625e743d9bd08dcc4df790831f50b07bad5f0a86a86d42ad496142f04e7f9,ce6625e743d9bd08dcc4df790831f50b07bad5f0a86a86d42ad496142f04e7f9,verified-identical
backend/src/modules/M290/controller.js,3490,4a0b5bf7f7fd1314607f2ad57ade28ad919c86db6f05f62fab2c5e6b80a0a6f7,4a0b5bf7f7fd1314607f2ad57ade28ad919c86db6f05f62fab2c5e6b80a0a6f7,verified-identical
backend/src/modules/M290/routes.js,1555,b3cf26fd5d1980294a92128ae1e666d7400b6b80e8d8e8529998052bae796f06,b3cf26fd5d1980294a92128ae1e666d7400b6b80e8d8e8529998052bae796f06,verified-identical
backend/src/modules/M290/service.js,6982,1c206d497bc999dda9bd6dfb5a07dbc6c2fcc0fbff4cbaa35eb6caea0d42088f,1c206d497bc999dda9bd6dfb5a07dbc6c2fcc0fbff4cbaa35eb6caea0d42088f,verified-identical
backend/src/modules/M290/__tests__/M290.test.js,2859,d98f19dcf93e73e03c5615f47ada75c609cf6a8653cbbf3bfbb74585d93b636b,d98f19dcf93e73e03c5615f47ada75c609cf6a8653cbbf3bfbb74585d93b636b,verified-identical
backend/src/modules/M290100_MACHINERYACCESS/backend/service.js,500,f5990929b9dbd0501a31377cf437ecafa1cd84416ea1e27f290de7be79973eaf,f5990929b9dbd0501a31377cf437ecafa1cd84416ea1e27f290de7be79973eaf,verified-identical
backend/src/modules/M290100_MACHINERYACCESS/frontend/index.jsx,1392,4353d606281212d2d5e9295ba01f4903671098ce7969d1acca0df32ddfc26373,4353d606281212d2d5e9295ba01f4903671098ce7969d1acca0df32ddfc26373,verified-identical
backend/src/modules/M290100_MACHINERYACCESS/frontend/pages/MachineryManagementPage.jsx,28690,c1b81d67dc12c370807b2c997877b540b02bfb0d6938adfb40b00ffc74d5fad8,c1b81d67dc12c370807b2c997877b540b02bfb0d6938adfb40b00ffc74d5fad8,verified-identical
backend/src/modules/M290100_MACHINERYACCESS/module.json,1445,b9ee08677e99f59fe8a0e8a23c9edb249028a25f27fed66fb37003df3b64d612,b9ee08677e99f59fe8a0e8a23c9edb249028a25f27fed66fb37003df3b64d612,verified-identical
backend/src/modules/M291/controller.js,3490,a031e456c1348ba6c0a46b13e548500f6afd0c9de4d370c77f60d472798461f4,a031e456c1348ba6c0a46b13e548500f6afd0c9de4d370c77f60d472798461f4,verified-identical
backend/src/modules/M291/routes.js,1555,022650eb7f5dec7f3bb16e8e0b7741ffc98904bbeb401fdf3f527a6c982a5a88,022650eb7f5dec7f3bb16e8e0b7741ffc98904bbeb401fdf3f527a6c982a5a88,verified-identical
backend/src/modules/M291/service.js,6982,69de320fc2f26a2d5f120c960b8d2d93b75d3dfbff1ea36bbef9d2d67f097798,69de320fc2f26a2d5f120c960b8d2d93b75d3dfbff1ea36bbef9d2d67f097798,verified-identical
backend/src/modules/M291/__tests__/M291.test.js,2859,4413e74fd515f236497293d012e278f3eb0804dc94c2c980cc7c684b1465e3eb,4413e74fd515f236497293d012e278f3eb0804dc94c2c980cc7c684b1465e3eb,verified-identical
backend/src/modules/M292/controller.js,3490,71833b366c8b548818d0dccd44f95b2c2addee897a6fd382e09354793ca299a7,71833b366c8b548818d0dccd44f95b2c2addee897a6fd382e09354793ca299a7,verified-identical
backend/src/modules/M292/routes.js,1555,11c1d632ccd10595a94a330e3a9e447340cf9bf742493d4863e605ccbcb56310,11c1d632ccd10595a94a330e3a9e447340cf9bf742493d4863e605ccbcb56310,verified-identical
backend/src/modules/M292/service.js,6994,7840060bee2ba4c361983c40bd91b91a2fcb0db6a12b955f2c9691008e6cec88,7840060bee2ba4c361983c40bd91b91a2fcb0db6a12b955f2c9691008e6cec88,verified-identical
backend/src/modules/M292/__tests__/M292.test.js,2859,b7763079e8f83ebb401d5fb347d6373081fe59d7c3b3073cc6f4fb5bbbcf2110,b7763079e8f83ebb401d5fb347d6373081fe59d7c3b3073cc6f4fb5bbbcf2110,verified-identical
backend/src/modules/M292100_INSURANCEPREMIUM/backend/service.js,504,9dea409d43ae81e76913a61a567a3a66302a08d24c0f43e2961b0c48c981b234,9dea409d43ae81e76913a61a567a3a66302a08d24c0f43e2961b0c48c981b234,verified-identical
backend/src/modules/M292100_INSURANCEPREMIUM/module.json,1183,bc9af77241328bf6d16ef2ef596c638a5b41f80966655538ca0dc00438e71520,bc9af77241328bf6d16ef2ef596c638a5b41f80966655538ca0dc00438e71520,verified-identical
backend/src/modules/M293/controller.js,3490,b7013e4360395d0fba9b6556d8217f7267b35648579a816f31a4aa0855fda44f,b7013e4360395d0fba9b6556d8217f7267b35648579a816f31a4aa0855fda44f,verified-identical
backend/src/modules/M293/routes.js,1555,a9bb73c7a044ad3185e6f95cbd6c190b21e743a21a190ecb80d45d77ef03328d,a9bb73c7a044ad3185e6f95cbd6c190b21e743a21a190ecb80d45d77ef03328d,verified-identical
backend/src/modules/M293/service.js,6998,4d748caeef5264fe13b69158c9b35c365527cac6cc1cea7009f9b56eb7a630ee,4d748caeef5264fe13b69158c9b35c365527cac6cc1cea7009f9b56eb7a630ee,verified-identical
backend/src/modules/M293/__tests__/M293.test.js,2859,899e31ee53cdea150ebde9a66f5b6c32e7491abcf8af91679201462c1404c04d,899e31ee53cdea150ebde9a66f5b6c32e7491abcf8af91679201462c1404c04d,verified-identical
backend/src/modules/M294/controller.js,3490,9230c376a6b054c13f8e2e5d74ca8819c603e9048e936e01a0767ff9ede3ec35,9230c376a6b054c13f8e2e5d74ca8819c603e9048e936e01a0767ff9ede3ec35,verified-identical
backend/src/modules/M294/routes.js,1555,a59048401015eb4cfc164de59a721c894ae14d21a44eb96d094970acbd14c513,a59048401015eb4cfc164de59a721c894ae14d21a44eb96d094970acbd14c513,verified-identical
backend/src/modules/M294/service.js,6993,ad47f6fdd346d3ae01a9953b0340e878e116c3da585410c35ac1b2f4b57136cf,ad47f6fdd346d3ae01a9953b0340e878e116c3da585410c35ac1b2f4b57136cf,verified-identical
backend/src/modules/M294/__tests__/M294.test.js,2859,8c57dd42b215b089877806cc412ce6a48d19dbac0d64506d99c07954ba6d237d,8c57dd42b215b089877806cc412ce6a48d19dbac0d64506d99c07954ba6d237d,verified-identical
backend/src/modules/M295/controller.js,3490,88d789a35b0b3ac902d94b390c8408c855c1066c7fda5e1ab0646f0c103796b8,88d789a35b0b3ac902d94b390c8408c855c1066c7fda5e1ab0646f0c103796b8,verified-identical
backend/src/modules/M295/routes.js,1555,be68a5d6a8c570df6ed2603973096493856a795d8b73f5b40c96e62f59a5616e,be68a5d6a8c570df6ed2603973096493856a795d8b73f5b40c96e62f59a5616e,verified-identical
backend/src/modules/M295/service.js,6981,83a97a697a129fc71120836c2fda2c80a60825cfd715dcbf1778e9b50982d6b4,83a97a697a129fc71120836c2fda2c80a60825cfd715dcbf1778e9b50982d6b4,verified-identical
backend/src/modules/M295/__tests__/M295.test.js,2859,439b9a3e4c83313f9f6baa5d1914563acdc13d2ffe60d2ec283b2c5f478a4081,439b9a3e4c83313f9f6baa5d1914563acdc13d2ffe60d2ec283b2c5f478a4081,verified-identical
backend/src/modules/M296/controller.js,3490,71c28611ac96b010adeb32e62bfee3d9e8b64acfae4ca36fe6c73c1505e04ed5,71c28611ac96b010adeb32e62bfee3d9e8b64acfae4ca36fe6c73c1505e04ed5,verified-identical
backend/src/modules/M296/routes.js,1555,0135e209c2b268e186cf7db42f04bf39e9d7a1f2fae39bfb77d44429588d0a24,0135e209c2b268e186cf7db42f04bf39e9d7a1f2fae39bfb77d44429588d0a24,verified-identical
backend/src/modules/M296/service.js,6996,209797972914276da65843649b88d3e536f30a75ae60bc30637528b8f855d511,209797972914276da65843649b88d3e536f30a75ae60bc30637528b8f855d511,verified-identical
backend/src/modules/M296/__tests__/M296.test.js,2859,2abed1c6a02d16aa1fa2ddf3cae44e1e2005d3cba82f4637e39daa5d7affaff2,2abed1c6a02d16aa1fa2ddf3cae44e1e2005d3cba82f4637e39daa5d7affaff2,verified-identical
backend/src/modules/M297/controller.js,3490,c42237c6116b15677d1ab65cb492290c3dae283c2c49426c89af0c011558ac28,c42237c6116b15677d1ab65cb492290c3dae283c2c49426c89af0c011558ac28,verified-identical
backend/src/modules/M297/routes.js,1555,f4784377bce6395d7948d8150f35dde5cf96588ac8234ddc91a8bec32db2cbd6,f4784377bce6395d7948d8150f35dde5cf96588ac8234ddc91a8bec32db2cbd6,verified-identical
backend/src/modules/M297/service.js,6985,1aa77cb6bffe7840415479135ee0ab3ef9b952b789c640da92be270457b25497,1aa77cb6bffe7840415479135ee0ab3ef9b952b789c640da92be270457b25497,verified-identical
backend/src/modules/M297/__tests__/M297.test.js,2859,eb3bad47b35ce16f2608f2a6dab37e218bb4c2acf41afa6957e5959a1552f10e,eb3bad47b35ce16f2608f2a6dab37e218bb4c2acf41afa6957e5959a1552f10e,verified-identical
backend/src/modules/M298/controller.js,3490,47524ce53ec2d48d1deec3913b58293bd6e884ed53575797bac9010dcec7d5f6,47524ce53ec2d48d1deec3913b58293bd6e884ed53575797bac9010dcec7d5f6,verified-identical
backend/src/modules/M298/routes.js,1555,2542761a0740d18bd4264c43755a551a5d3b04ed8a40b76329d61c818c5a64e8,2542761a0740d18bd4264c43755a551a5d3b04ed8a40b76329d61c818c5a64e8,verified-identical
backend/src/modules/M298/service.js,6982,d0bb0de878edd3087cc4e75eff8e1443f939606862e907201201e8eb7fe2d891,d0bb0de878edd3087cc4e75eff8e1443f939606862e907201201e8eb7fe2d891,verified-identical
backend/src/modules/M298/__tests__/M298.test.js,2859,fd9e780ba6f052ac425ba7fcc885ed5c2ef933ae645b57496cfd99a6f33d8e6d,fd9e780ba6f052ac425ba7fcc885ed5c2ef933ae645b57496cfd99a6f33d8e6d,verified-identical
backend/src/modules/M299/controller.js,3490,bcdbbae5b3ee77a6d49dfb17d15b0e84d53cdfb6f302042635155f556b64f68e,bcdbbae5b3ee77a6d49dfb17d15b0e84d53cdfb6f302042635155f556b64f68e,verified-identical
backend/src/modules/M299/routes.js,1555,9f3ba12e9232683eedca60aa550b1d9877b3c8fc5a8669aa33e843eecef19edd,9f3ba12e9232683eedca60aa550b1d9877b3c8fc5a8669aa33e843eecef19edd,verified-identical
backend/src/modules/M299/service.js,6987,f09eac8078f73e5447bd72a8308effb32833805fb7063222e0655fbd223196ea,f09eac8078f73e5447bd72a8308effb32833805fb7063222e0655fbd223196ea,verified-identical
backend/src/modules/M299/__tests__/M299.test.js,2859,fe23b134c52ebcc506b3358f97e6cb1741d3c87d3605a6a251e3c1bc5216fa43,fe23b134c52ebcc506b3358f97e6cb1741d3c87d3605a6a251e3c1bc5216fa43,verified-identical
backend/src/modules/M300/controller.js,3490,067e86f03bd2df554a197799c702af18fd9ca282456f7b064048b391d9b4e4f3,067e86f03bd2df554a197799c702af18fd9ca282456f7b064048b391d9b4e4f3,verified-identical
backend/src/modules/M300/routes.js,1555,cf2b52d58336caee53e6f8aa25ab19c0c1a47ab310aaffc402ac1c449a698970,cf2b52d58336caee53e6f8aa25ab19c0c1a47ab310aaffc402ac1c449a698970,verified-identical
backend/src/modules/M300/service.js,6997,d293c970532b8aec6e2657243e9c02d61306f276534e925bf5314c8439251a68,d293c970532b8aec6e2657243e9c02d61306f276534e925bf5314c8439251a68,verified-identical
backend/src/modules/M300/__tests__/M300.test.js,2859,41094efdd41f4fbc9a792483b8b1d539f54b190b93e573ef4e24699985e41a84,41094efdd41f4fbc9a792483b8b1d539f54b190b93e573ef4e24699985e41a84,verified-identical
backend/src/modules/M300_ERP_CORE/backend/service.js,453,53c63dea826c578cde89a551a1cdd439ab8e0877350caf9b09640a2e4e530ab8,53c63dea826c578cde89a551a1cdd439ab8e0877350caf9b09640a2e4e530ab8,verified-identical
backend/src/modules/M300_ERP_CORE/frontend/index.jsx,1288,67d75baf4e5b23ca3ff8167d91351d1312bfacca089f53d42dd9b87398482315,67d75baf4e5b23ca3ff8167d91351d1312bfacca089f53d42dd9b87398482315,verified-identical
backend/src/modules/M300_ERP_CORE/frontend/pages/ERPDashboard.jsx,19711,28160440ff63dffb114e5a0a9825a340effcbee4e8997f4cb4fd454cd6d0e493,28160440ff63dffb114e5a0a9825a340effcbee4e8997f4cb4fd454cd6d0e493,verified-identical
backend/src/modules/M300_ERP_CORE/module.json,1379,9259c0614a501047798cd7a46f0c954eaacaff08b8adeaadcc22f8a222f963a1,9259c0614a501047798cd7a46f0c954eaacaff08b8adeaadcc22f8a222f963a1,verified-identical
backend/src/modules/M301/controller.js,1201,6034f70a17b8ec3bd975a2f4e6ce60f9b9ff2d2a54e74cac78c89a91ca444d8c,6034f70a17b8ec3bd975a2f4e6ce60f9b9ff2d2a54e74cac78c89a91ca444d8c,verified-identical
backend/src/modules/M301/migration.sql,504,d5816698dbc4ea41ce49c0b03a69c8c0c77aa912b238505a456256a3798a6ee5,d5816698dbc4ea41ce49c0b03a69c8c0c77aa912b238505a456256a3798a6ee5,verified-identical
backend/src/modules/M301/routes.js,549,fa0004720837ddd187b89e56bbac8848443575cc15abd0f6b382efd70449cfdc,fa0004720837ddd187b89e56bbac8848443575cc15abd0f6b382efd70449cfdc,verified-identical
backend/src/modules/M301/service.js,707,bc34574ae516b1d0c7a67e56dcbf3003177ce4b136e9ee5cb2237e37a5c3e6cc,bc34574ae516b1d0c7a67e56dcbf3003177ce4b136e9ee5cb2237e37a5c3e6cc,verified-identical
backend/src/modules/M301/test.js,418,fc0eeb036ef69bf58425f4a6720174aa810808f5207cdf872db6419d0fd44598,fc0eeb036ef69bf58425f4a6720174aa810808f5207cdf872db6419d0fd44598,verified-identical
backend/src/modules/M301/__tests__/M301.test.js,2859,b997473506220cd69da597034977be0f7a69fc2c9abcf7394856c54c83602c4a,b997473506220cd69da597034977be0f7a69fc2c9abcf7394856c54c83602c4a,verified-identical
backend/src/modules/M30100_CROPPLANNING/backend/service.js,487,01367ea2387ad07998a7eea7e2c60c9c1687f52de0e4dd83bb6b15cfd75c5194,01367ea2387ad07998a7eea7e2c60c9c1687f52de0e4dd83bb6b15cfd75c5194,verified-identical
backend/src/modules/M30100_CROPPLANNING/module.json,1162,043d204666382384c4979105af52fbc57f73a6f36cd56049366a98ac5e434150,043d204666382384c4979105af52fbc57f73a6f36cd56049366a98ac5e434150,verified-identical
backend/src/modules/M301_FINANCIAL_MANAGEMENT/backend/service.js,483,da6757ad54eb74454a8989fb24d80f575af708a7ca01794a60a90c46a609c747,da6757ad54eb74454a8989fb24d80f575af708a7ca01794a60a90c46a609c747,verified-identical
backend/src/modules/M301_FINANCIAL_MANAGEMENT/module.json,1158,c44aee81423b2a6d4b6114c4a30d44a0254fcf549e94933dd6be93dfe6f63aef,c44aee81423b2a6d4b6114c4a30d44a0254fcf549e94933dd6be93dfe6f63aef,verified-identical
backend/src/modules/M302/controller.js,3490,d15d8b50cfbcfbc5ccf989488c52884e8c9f262d3c9ebb50aed27d126baae9cf,d15d8b50cfbcfbc5ccf989488c52884e8c9f262d3c9ebb50aed27d126baae9cf,verified-identical
backend/src/modules/M302/routes.js,1555,6eaed2ba7a78406785b08240f14e79d32c831ec162ca20f9b376c615a4da61d0,6eaed2ba7a78406785b08240f14e79d32c831ec162ca20f9b376c615a4da61d0,verified-identical
backend/src/modules/M302/service.js,6993,7ad90bd532b4ca0383c573f27ceeb61fe1f75e88f77d11afc3f18a0df608f20d,7ad90bd532b4ca0383c573f27ceeb61fe1f75e88f77d11afc3f18a0df608f20d,verified-identical
backend/src/modules/M302/__tests__/M302.test.js,2859,c83ab6c5e17970710139213d24806ddfdb9f5d0e0b722e85ec25fa4016b86235,c83ab6c5e17970710139213d24806ddfdb9f5d0e0b722e85ec25fa4016b86235,verified-identical
backend/src/modules/M303/controller.js,3490,0db38a1025e4f612ecc726c30cae32c7164a6606f8b80bafd093a76e72ec1b00,0db38a1025e4f612ecc726c30cae32c7164a6606f8b80bafd093a76e72ec1b00,verified-identical
backend/src/modules/M303/routes.js,1555,6f272c2884cad595eacc8dff26b022df83672392eda3c0b49a0df0acd44478e2,6f272c2884cad595eacc8dff26b022df83672392eda3c0b49a0df0acd44478e2,verified-identical
backend/src/modules/M303/service.js,6997,e0035f88c154a569c175e32f334f20d339156cde2ea95deb16f5cf3adf8d68ef,e0035f88c154a569c175e32f334f20d339156cde2ea95deb16f5cf3adf8d68ef,verified-identical
backend/src/modules/M303/__tests__/M303.test.js,2859,b9a425bf308afaf5afaf4da8c47f9387cd4ce2d60fd9a6b137c7f5c86f6fcda0,b9a425bf308afaf5afaf4da8c47f9387cd4ce2d60fd9a6b137c7f5c86f6fcda0,verified-identical
backend/src/modules/M304/controller.js,3490,8446da010fb073696b887e5ab7d4c5357582987979d9809ff5cea1d4e8fdc4a2,8446da010fb073696b887e5ab7d4c5357582987979d9809ff5cea1d4e8fdc4a2,verified-identical
backend/src/modules/M304/routes.js,1555,f52a4af845da6057b0e42bb6c57a06eb20499f2f6bd85cbf19bfd530b0a0ec32,f52a4af845da6057b0e42bb6c57a06eb20499f2f6bd85cbf19bfd530b0a0ec32,verified-identical
backend/src/modules/M304/service.js,6991,0f2b8f8106539d054398c51a6b28dd066b49b204ae442e7a007d902c062e5f64,0f2b8f8106539d054398c51a6b28dd066b49b204ae442e7a007d902c062e5f64,verified-identical
backend/src/modules/M304/__tests__/M304.test.js,2859,fcf52ff15fc2c97ce547eb9ec360eac581f4a5900942e817d124ba871c206e88,fcf52ff15fc2c97ce547eb9ec360eac581f4a5900942e817d124ba871c206e88,verified-identical
backend/src/modules/M305/controller.js,3490,cdcb5a0b3c38f62a0690fb31e99f54acf1caf4e65e40471657bd24f7c9ac06c7,cdcb5a0b3c38f62a0690fb31e99f54acf1caf4e65e40471657bd24f7c9ac06c7,verified-identical
backend/src/modules/M305/routes.js,1555,aa1a2d9b9829cd08ad7aa7c8ca24abf8d306f3872189275a325a6c7c23080c82,aa1a2d9b9829cd08ad7aa7c8ca24abf8d306f3872189275a325a6c7c23080c82,verified-identical
backend/src/modules/M305/service.js,6996,f1d3f05f7235b66ad7906e7c6abfab5ecd0902811e9e1652167e738801ed80e5,f1d3f05f7235b66ad7906e7c6abfab5ecd0902811e9e1652167e738801ed80e5,verified-identical
backend/src/modules/M305/__tests__/M305.test.js,2859,d6115933b7ec6e8e969f0a54b720f875cee395fc335053237069ba1e7d1eb968,d6115933b7ec6e8e969f0a54b720f875cee395fc335053237069ba1e7d1eb968,verified-identical
backend/src/modules/M306/controller.js,3490,d9fa87a5b1e40ffdb54ff2903bc95524d5b192fea40c2bfdbeceda2fec616a6d,d9fa87a5b1e40ffdb54ff2903bc95524d5b192fea40c2bfdbeceda2fec616a6d,verified-identical
backend/src/modules/M306/routes.js,1555,16055e9c3e31d007ee3ade95bb75fc0fa2b3f58573d94986765d3d66a8b4f4f3,16055e9c3e31d007ee3ade95bb75fc0fa2b3f58573d94986765d3d66a8b4f4f3,verified-identical
backend/src/modules/M306/service.js,6993,c03c6bda50b562d199f80bde7e8df4c3f4a9a50d5df7d6adf15890284dbd95dc,c03c6bda50b562d199f80bde7e8df4c3f4a9a50d5df7d6adf15890284dbd95dc,verified-identical
backend/src/modules/M306/__tests__/M306.test.js,2859,4b571a8562d5935ad1292701a2e30dbf97d0d24d757cc73d481e240dc8e9033f,4b571a8562d5935ad1292701a2e30dbf97d0d24d757cc73d481e240dc8e9033f,verified-identical
backend/src/modules/M306_HUMAN_RESOURCES/backend/service.js,457,3ee41444e5736aa2aaef711ad7e7c51b7097ea8e052b725eb0758b8f27007de8,3ee41444e5736aa2aaef711ad7e7c51b7097ea8e052b725eb0758b8f27007de8,verified-identical
backend/src/modules/M306_HUMAN_RESOURCES/module.json,1133,4808aaeca6169dcd0921cd0d139c74bd258f5bcbe0d5132dfbe86b522955c7f9,4808aaeca6169dcd0921cd0d139c74bd258f5bcbe0d5132dfbe86b522955c7f9,verified-identical
backend/src/modules/M307/controller.js,3490,8431079e98b3dc2cfdc936aba1d9b42ec023ce0fde41e5f9458c4c5835dc3a7b,8431079e98b3dc2cfdc936aba1d9b42ec023ce0fde41e5f9458c4c5835dc3a7b,verified-identical
backend/src/modules/M307/routes.js,1555,537fcce656b10eebc0d3d862722f2ee501dc4f0f0a46c192882ae0e7dae0be83,537fcce656b10eebc0d3d862722f2ee501dc4f0f0a46c192882ae0e7dae0be83,verified-identical
backend/src/modules/M307/service.js,7002,25e3c9e314b5f6f527ee21819999a14100b97dae6480c8c5e930969abe6ecf1d,25e3c9e314b5f6f527ee21819999a14100b97dae6480c8c5e930969abe6ecf1d,verified-identical
backend/src/modules/M307/__tests__/M307.test.js,2859,ad013905552d30993ae9e22e88923fe7d1294b6d7f273296ac07fb329d5320f4,ad013905552d30993ae9e22e88923fe7d1294b6d7f273296ac07fb329d5320f4,verified-identical
backend/src/modules/M308/controller.js,3490,25b4171a729fe9aca8c97c1567084fe14fd538b5dee7873337d5f7061e1fe4f5,25b4171a729fe9aca8c97c1567084fe14fd538b5dee7873337d5f7061e1fe4f5,verified-identical
backend/src/modules/M308/routes.js,1555,40f39d6e0aa5bf28d22822322e69b348bb427bf4196f023aa041b100588022d5,40f39d6e0aa5bf28d22822322e69b348bb427bf4196f023aa041b100588022d5,verified-identical
backend/src/modules/M308/service.js,6998,506addb00d6c4a6979324076f52bdbd9e3bc11c07cb651daade62b3f9ec3b6be,506addb00d6c4a6979324076f52bdbd9e3bc11c07cb651daade62b3f9ec3b6be,verified-identical
backend/src/modules/M308/__tests__/M308.test.js,2859,e0977ec193c9c8ca14df1ffeec97259d94176e0fc044de9b8c419e4fb1e0c3cc,e0977ec193c9c8ca14df1ffeec97259d94176e0fc044de9b8c419e4fb1e0c3cc,verified-identical
backend/src/modules/M308_ASSET_MANAGEMENT/backend/service.js,498,25d695dac49fe3f239c32be5dcf0665575fb2a69171552035547246d1ddf6a90,25d695dac49fe3f239c32be5dcf0665575fb2a69171552035547246d1ddf6a90,verified-identical
backend/src/modules/M308_ASSET_MANAGEMENT/frontend/index.jsx,1352,3e5ab9ea2e4d3682ef164735fcf5a612c8fd95c79ec964e50ff3190ca230352b,3e5ab9ea2e4d3682ef164735fcf5a612c8fd95c79ec964e50ff3190ca230352b,verified-identical
backend/src/modules/M308_ASSET_MANAGEMENT/frontend/pages/AssetAccountingPage.jsx,17498,491cbbdc341a0d59e2076421a06398f910c3e1f4f3cad92714099d2edc444ca2,491cbbdc341a0d59e2076421a06398f910c3e1f4f3cad92714099d2edc444ca2,verified-identical
backend/src/modules/M308_ASSET_MANAGEMENT/module.json,1301,c0fa64127941d53fb3fb76e3896441844341ecf34e8aa35d15327fa16dc1e2a7,c0fa64127941d53fb3fb76e3896441844341ecf34e8aa35d15327fa16dc1e2a7,verified-identical
backend/src/modules/M309/controller.js,3490,f5673b55e19f576530ad81ca892da678521c6e21588e1ece2fd9800100f93556,f5673b55e19f576530ad81ca892da678521c6e21588e1ece2fd9800100f93556,verified-identical
backend/src/modules/M309/routes.js,1555,0250aec67bc52a5f70c87b7ce5141716f748be0bea46d1ddd10d7ca67fd8b7b4,0250aec67bc52a5f70c87b7ce5141716f748be0bea46d1ddd10d7ca67fd8b7b4,verified-identical
backend/src/modules/M309/service.js,6996,a1d425f5fbe55590d930a313be3ad3968d72983bc69ddcd2e56ad765a98eb4d4,a1d425f5fbe55590d930a313be3ad3968d72983bc69ddcd2e56ad765a98eb4d4,verified-identical
backend/src/modules/M309/__tests__/M309.test.js,2859,52de699271af386d31049e6e52d2aa4d28c2cf885da5e349c5dd5db496c94e22,52de699271af386d31049e6e52d2aa4d28c2cf885da5e349c5dd5db496c94e22,verified-identical
backend/src/modules/M309_COST_MANAGEMENT/backend/service.js,463,43d311f3507020daf9e88fb0e815113bff0b7ba7d0c6f8ad79ae48cbf3f71c05,43d311f3507020daf9e88fb0e815113bff0b7ba7d0c6f8ad79ae48cbf3f71c05,verified-identical
backend/src/modules/M309_COST_MANAGEMENT/cables.json,689,686e54a3d8f3f57151a3265852878b2a8962dd507630c6a0c74e500152c18b13,686e54a3d8f3f57151a3265852878b2a8962dd507630c6a0c74e500152c18b13,verified-identical
backend/src/modules/M309_COST_MANAGEMENT/module.json,1622,fc309c5bbf6a035aaccadaf0f3fd7a22d69a7c16b1d6c6f2128c1d09db1b43cc,fc309c5bbf6a035aaccadaf0f3fd7a22d69a7c16b1d6c6f2128c1d09db1b43cc,verified-identical
backend/src/modules/M310/controller.js,3490,18cf5b9fadd7c29547cd60e0bbf7ab4a302b00ba076cc418ad434b7e1ad72129,18cf5b9fadd7c29547cd60e0bbf7ab4a302b00ba076cc418ad434b7e1ad72129,verified-identical
backend/src/modules/M310/routes.js,1555,210bec589b7757369ebc7cd95c4149f2cb90b4a04d33fe1e75702dc9afed21a2,210bec589b7757369ebc7cd95c4149f2cb90b4a04d33fe1e75702dc9afed21a2,verified-identical
backend/src/modules/M310/service.js,6998,70e6c6e0b257a8d778347f0c96f7dd3784a20289a5b8e507781253959398801b,70e6c6e0b257a8d778347f0c96f7dd3784a20289a5b8e507781253959398801b,verified-identical
backend/src/modules/M310/__tests__/M310.test.js,2859,8724d0ec35128e02a7b668baad2ff1b9da2b4cdc59eb1876364a041bfb432147,8724d0ec35128e02a7b668baad2ff1b9da2b4cdc59eb1876364a041bfb432147,verified-identical
backend/src/modules/M3100_OFFLINEPAYMENT/backend/service.js,494,dfb4d3cdeef3fdd64dbb037cfd4dadafeafafcb12050e22459a93f3ef9cb93b6,dfb4d3cdeef3fdd64dbb037cfd4dadafeafafcb12050e22459a93f3ef9cb93b6,verified-identical
backend/src/modules/M3100_OFFLINEPAYMENT/module.json,1169,e3dd850c6c792b3bf3584caf53e984b8b742e9b057fe0b75f92cda48fc34d1e4,e3dd850c6c792b3bf3584caf53e984b8b742e9b057fe0b75f92cda48fc34d1e4,verified-identical
backend/src/modules/M311/controller.js,3490,09aef6b25fbdf96db72f0fd783bbef72c0917ec8e749a543804c3d83f2e0f81c,09aef6b25fbdf96db72f0fd783bbef72c0917ec8e749a543804c3d83f2e0f81c,verified-identical
backend/src/modules/M311/routes.js,1555,5d7641e10f10022dbf551b1d16c5bd3e3d11f3327e647f3f347b36effa03d724,5d7641e10f10022dbf551b1d16c5bd3e3d11f3327e647f3f347b36effa03d724,verified-identical
backend/src/modules/M311/service.js,6997,ad409e025bc4fe0d5a49a2ed374b1c066bcbf4d731146bcf071bf5f8daa3e474,ad409e025bc4fe0d5a49a2ed374b1c066bcbf4d731146bcf071bf5f8daa3e474,verified-identical
backend/src/modules/M311/__tests__/M311.test.js,2859,91307b5c79234824a57879d097f6c8048c72ef02f497e624ee62bc06f258c012,91307b5c79234824a57879d097f6c8048c72ef02f497e624ee62bc06f258c012,verified-identical
backend/src/modules/M312/controller.js,3490,8ea94d3afa5101aa70d3bb48a89451e52108f7f451f939c8b8b458dc436c282c,8ea94d3afa5101aa70d3bb48a89451e52108f7f451f939c8b8b458dc436c282c,verified-identical
backend/src/modules/M312/routes.js,1555,1e62210838a21e0845e7f59674d52bee0656abb9e2e8aec6024425cb9f6942f3,1e62210838a21e0845e7f59674d52bee0656abb9e2e8aec6024425cb9f6942f3,verified-identical
backend/src/modules/M312/service.js,6983,1ba1cc324b1561f211f6c542623b688ad65e29cddf832bfd2d7fc715890b7706,1ba1cc324b1561f211f6c542623b688ad65e29cddf832bfd2d7fc715890b7706,verified-identical
backend/src/modules/M312/__tests__/M312.test.js,2859,8e421f068e44d0d000b606800d40da28eb49be19b8bc56d786fe71e1b6b81428,8e421f068e44d0d000b606800d40da28eb49be19b8bc56d786fe71e1b6b81428,verified-identical
