"FrontendFile","Client","Method","RawPath","NormalizedPath","MatchType","BackendPath","BackendRouter"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\authService.js","api","PUT","/users/profile","/users/profile","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","api","POST","/auth/refresh","/auth/refresh","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\waterIrrigationService.js","api","POST","/water-irrigation/irrigation-logs","/water-irrigation/irrigation-logs","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/realtime-monitoring","/realtime-monitoring","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/farm-costing/records","/farm-costing/records","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/sugar","/sugar","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/remediation","/remediation","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/international-engagements/engage","/international-engagements/engage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\vendorProcurementService.js","api","GET","/vendor-procurement/dashboard","/vendor-procurement/dashboard","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/social-media/manage","/social-media/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/migrations","/migrations","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/categories","/categories","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cleanup-tasks","/cleanup-tasks","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/food-processing","/food-processing","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M45\M45.jsx","fetch","GET","/api/v1/backend-modules/M045/","/api/v1/backend-modules/M045","EXACT_METHOD_PATH","/api/v1/backend-modules/M045","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M045\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/rice","/rice","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/enterprise-memory/cases","/enterprise-memory/cases","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/water-conservation/conserve","/water-conservation/conserve","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/responsibility-resilience-farming","/responsibility-resilience-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M338\M338.jsx","fetch","GET","/api/v1/backend-modules/M338/","/api/v1/backend-modules/M338","EXACT_METHOD_PATH","/api/v1/backend-modules/M338","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M338\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/requests","/requests","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/equipment-inventory/equipment","/equipment-inventory/equipment","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/fisheries-water-quality/reading","/fisheries-water-quality/reading","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/resource-optimization","/resource-optimization","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/compliance/status","/compliance/status","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/blockchain-data","/blockchain-data","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/industry","/industry","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/infrastructure-resilience-farming","/infrastructure-resilience-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/incidents","/incidents","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ethics-resilience-farming","/ethics-resilience-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/library/enterprise-index/files/search","/library/enterprise-index/files/search","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/attestations","/attestations","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","GET","/products/states/list","/products/states/list","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/firebase-realtime-data","/firebase-realtime-data","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/identity-management/manage","/identity-management/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/memetic-warfare","/memetic-warfare","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/waste-reduction-farming","/waste-reduction-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/youth-engagements/engage","/youth-engagements/engage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/migrant-engagements","/migrant-engagements","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/tools/manage","/tools/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/sessions","/sessions","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/poultry/vaccination-records","/poultry/vaccination-records","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M168\M168.jsx","fetch","GET","/api/v1/backend-modules/M168/","/api/v1/backend-modules/M168","EXACT_METHOD_PATH","/api/v1/backend-modules/M168","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M168\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/government-scheme/weather-alerts","/government-scheme/weather-alerts","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/analytics/reports","/analytics/reports","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/habitats/manage","/habitats/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/maintenance/schedules","/maintenance/schedules","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/farm-costing/records","/farm-costing/records","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/spare-parts/parts","/spare-parts/parts","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/wood/manage","/wood/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ai/fabric/status","/ai/fabric/status","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/culture-resilience-farming","/culture-resilience-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/comprehensive-erp/get-executive-dashboard","/comprehensive-erp/get-executive-dashboard","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/robotic-farming/implement","/robotic-farming/implement","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/shg/savings","/shg/savings","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/pre-season/order","/pre-season/order","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/digital-blockade/blockade","/digital-blockade/blockade","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/compliance-resilience-farming","/compliance-resilience-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/urban-development/plan","/urban-development/plan","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/funds","/funds","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\IoTMonitoringDashboard.jsx","api","GET","/iot/system/status","/iot/system/status","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/ai/fabric/weave","/ai/fabric/weave","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/consortiums","/consortiums","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/blockchain-traceability/verify-chain-of-custody","/blockchain-traceability/verify-chain-of-custody","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/farm-profitability","/farm-profitability","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/capacity-building/build","/capacity-building/build","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/micro-finance/manage","/micro-finance/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M52\M52.jsx","fetch","GET","/api/v1/backend-modules/M052/","/api/v1/backend-modules/M052","EXACT_METHOD_PATH","/api/v1/backend-modules/M052","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M052\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M203\M203.jsx","fetch","GET","/api/v1/backend-modules/M203/","/api/v1/backend-modules/M203","EXACT_METHOD_PATH","/api/v1/backend-modules/M203","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M203\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/soil-management","/soil-management","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","api","POST","/financial/advances","/financial/advances","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/farmer-welfare/enroll","/farmer-welfare/enroll","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/simulation","/simulation","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/agricultural-intelligence/predict-crop-yield","/agricultural-intelligence/predict-crop-yield","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/nfts/mint","/nfts/mint","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/plantations","/plantations","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/warehouses","/warehouses","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/logistics-enhancement/vehicle","/logistics-enhancement/vehicle","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/flights/book","/flights/book","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\waterIrrigationService.js","api","POST","/water-irrigation/watersheds","/water-irrigation/watersheds","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M78\M78.jsx","fetch","GET","/api/v1/backend-modules/M078/","/api/v1/backend-modules/M078","EXACT_METHOD_PATH","/api/v1/backend-modules/M078","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M078\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M118\M118.jsx","fetch","GET","/api/v1/backend-modules/M118/","/api/v1/backend-modules/M118","EXACT_METHOD_PATH","/api/v1/backend-modules/M118","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M118\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/digital-campaign","/digital-campaign","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/return-load-board","/return-load-board","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/cooperative-share/member","/cooperative-share/member","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/crop-calendar","/crop-calendar","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/comprehensive-erp/create-inspection-lot","/comprehensive-erp/create-inspection-lot","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/supply-chain","/supply-chain","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/speech-recognition-farming/implement","/speech-recognition-farming/implement","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/labour/record-attendance","/labour/record-attendance","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/logger/log","/logger/log","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\authService.js","api","POST","/auth/refresh-token","/auth/refresh-token","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ecommerce-ai/market-basket","/ecommerce-ai/market-basket","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/health/check","/health/check","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/polyhouse/record","/polyhouse/record","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/expertise-sharing/share","/expertise-sharing/share","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/seed-vault","/seed-vault","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M304\M304.jsx","fetch","GET","/api/v1/backend-modules/M304/","/api/v1/backend-modules/M304","EXACT_METHOD_PATH","/api/v1/backend-modules/M304","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M304\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/connectors","/connectors","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/crop-management/manage","/crop-management/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/daos","/daos","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/innovation-resilience-farming/build","/innovation-resilience-farming/build","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M120\M120.jsx","fetch","GET","/api/v1/backend-modules/M120/","/api/v1/backend-modules/M120","EXACT_METHOD_PATH","/api/v1/backend-modules/M120","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M120\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/citizen-engagements","/citizen-engagements","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/logistics-enhancement/warehouse-inventory","/logistics-enhancement/warehouse-inventory","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/input-traceability/records","/input-traceability/records","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/fish-feed/manage","/fish-feed/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/gateways","/gateways","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/land","/land","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/greenhouse-management","/greenhouse-management","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/pallets/manage","/pallets/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/performance/measure","/performance/measure","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M82\M82.jsx","fetch","GET","/api/v1/backend-modules/M082/","/api/v1/backend-modules/M082","EXACT_METHOD_PATH","/api/v1/backend-modules/M082","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M082\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/impacts","/impacts","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/seeds","/seeds","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/authorization","/authorization","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M51\M51.jsx","fetch","GET","/api/v1/backend-modules/M051/","/api/v1/backend-modules/M051","EXACT_METHOD_PATH","/api/v1/backend-modules/M051","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M051\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/finance/my-enwr-receipts","/finance/my-enwr-receipts","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/carbon-footprint-farming/calculate","/carbon-footprint-farming/calculate","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/information-sharing/set-permission","/information-sharing/set-permission","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cosmosdb-data","/cosmosdb-data","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/tables/data","/tables/data","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\machineryVillageOpsService.js","api","GET","/machinery-village-ops/village-operations","/machinery-village-ops/village-operations","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/autonomous-farming/implement","/autonomous-farming/implement","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/bilateral-cooperations","/bilateral-cooperations","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/library/initialize","/library/initialize","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/grazing/manage","/grazing/manage","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/skill-development/develop","/skill-development/develop","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/government/compliance-status","/government/compliance-status","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/subsidy-ops/apply","/subsidy-ops/apply","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/nervous-system/stop-heart-beat","/nervous-system/stop-heart-beat","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/freight-pooling/pool-window","/freight-pooling/pool-window","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/digital-organizing","/digital-organizing","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M159\M159.jsx","fetch","GET","/api/v1/backend-modules/M159/","/api/v1/backend-modules/M159","EXACT_METHOD_PATH","/api/v1/backend-modules/M159","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M159\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/management-resilience-farming","/management-resilience-farming","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/finance/accounts","/finance/accounts","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M239\M239.jsx","fetch","GET","/api/v1/backend-modules/M239/","/api/v1/backend-modules/M239","EXACT_METHOD_PATH","/api/v1/backend-modules/M239","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M239\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/impact-assessments","/impact-assessments","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/water-analytics/usage-analytics","/water-analytics/usage-analytics","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/predictions/generate","/predictions/generate","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/platform-configuration/apply-configuration","/platform-configuration/apply-configuration","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\waterIrrigationService.js","api","POST","/water-irrigation/rainwater-harvesting","/water-irrigation/rainwater-harvesting","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/deployments","/deployments","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/decision-influence/influence","/decision-influence/influence","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M96\M96.jsx","fetch","GET","/api/v1/backend-modules/M096/","/api/v1/backend-modules/M096","EXACT_METHOD_PATH","/api/v1/backend-modules/M096","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M096\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/thermal","/thermal","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/environment-resilience-farming/build","/environment-resilience-farming/build","NO_STATIC_BACKEND_MATCH",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/confederations","/confederations","NO_STATIC_BACKEND_MATCH",,
