"FrontendFile","Method","RawPath","NormalizedPath","Classification","MatchedVariant","BackendMethods","EvidencePath"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/poultry/vaccination-records","/poultry/vaccination-records","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/poultry/vaccination-records",,"/api/v1/poultry/vaccination-records"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/privacy-settings/consent","/privacy-settings/consent","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/privacy-settings/consent",,"/api/v1/privacy-settings/consent"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/ai-assistance","/research-development/ai-assistance","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/ai-assistance",,"/api/v1/research-development/ai-assistance"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/collaboration","/research-development/collaboration","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/collaboration",,"/api/v1/research-development/collaboration"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/funding-opportunity","/research-development/funding-opportunity","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/funding-opportunity",,"/api/v1/research-development/funding-opportunity"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/innovation","/research-development/innovation","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/innovation",,"/api/v1/research-development/innovation"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/knowledge","/research-development/knowledge","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/knowledge",,"/api/v1/research-development/knowledge"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/patent","/research-development/patent","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/patent",,"/api/v1/research-development/patent"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/publication","/research-development/publication","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/publication",,"/api/v1/research-development/publication"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/research-development/rd-project","/research-development/rd-project","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/research-development/rd-project",,"/api/v1/research-development/rd-project"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/return-load-board/capacity","/return-load-board/capacity","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/return-load-board/capacity",,"/api/v1/return-load-board/capacity"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/rfq/qc-hold/release","/rfq/qc-hold/release","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/rfq/qc-hold/release",,"/api/v1/rfq/qc-hold/release"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/robotics/devices","/robotics/devices","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/robotics/devices",,"/api/v1/robotics/devices"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/robotics/missions","/robotics/missions","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/robotics/missions",,"/api/v1/robotics/missions"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/robotics/planning/advisory","/robotics/planning/advisory","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/robotics/planning/advisory",,"/api/v1/robotics/planning/advisory"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/role-management/role","/role-management/role","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/role-management/role",,"/api/v1/role-management/role"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sap-module-architecture/module","/sap-module-architecture/module","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sap-module-architecture/module",,"/api/v1/sap-module-architecture/module"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/seed-planning/plan","/seed-planning/plan","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/seed-planning/plan",,"/api/v1/seed-planning/plan"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/seed-vault","/seed-vault","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/seed-vault",,"/api/v1/seed-vault"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sheep/animal","/sheep/animal","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sheep/animal",,"/api/v1/sheep/animal"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sheep/breeding-records","/sheep/breeding-records","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sheep/breeding-records",,"/api/v1/sheep/breeding-records"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sheep/feed-consumption","/sheep/feed-consumption","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sheep/feed-consumption",,"/api/v1/sheep/feed-consumption"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sheep/vaccination-records","/sheep/vaccination-records","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sheep/vaccination-records",,"/api/v1/sheep/vaccination-records"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sheep/wool-production","/sheep/wool-production","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sheep/wool-production",,"/api/v1/sheep/wool-production"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sowing/record","/sowing/record","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/sowing/record",,"/api/v1/sowing/record"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/system-administration/self-healing","/system-administration/self-healing","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/system-administration/self-healing",,"/api/v1/system-administration/self-healing"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/tenant-management/tenant","/tenant-management/tenant","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/tenant-management/tenant",,"/api/v1/tenant-management/tenant"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/voice-ai/command","/voice-ai/command","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/voice-ai/command",,"/api/v1/voice-ai/command"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/voice-ai/session","/voice-ai/session","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/voice-ai/session",,"/api/v1/voice-ai/session"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/wallet/deposit","/wallet/deposit","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/wallet/deposit",,"/api/v1/wallet/deposit"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/wallet/transfer","/wallet/transfer","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/wallet/transfer",,"/api/v1/wallet/transfer"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/wallet/withdraw","/wallet/withdraw","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/wallet/withdraw",,"/api/v1/wallet/withdraw"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/warnings/","/warnings","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/warnings",,"/api/v1/warnings"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/weather/dispatch-check","/weather/dispatch-check","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/weather/dispatch-check",,"/api/v1/weather/dispatch-check"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/weather/for-arp","/weather/for-arp","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/weather/for-arp",,"/api/v1/weather/for-arp"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/weather/pest-forecast","/weather/pest-forecast","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/weather/pest-forecast",,"/api/v1/weather/pest-forecast"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/multilingual/preferences","/multilingual/preferences","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/multilingual/preferences",,"/api/v1/multilingual/preferences"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/notifications/read-all","/notifications/read-all","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/notifications/read-all",,"/api/v1/notifications/read-all"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","GET","/orders","/orders","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/orders",,"/api/v1/orders"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","GET","/orders/cart","/orders/cart","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/orders/cart",,"/api/v1/orders/cart"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","GET","/seed-vault","/seed-vault","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/seed-vault",,"/api/v1/seed-vault"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","GET","/seed-vault/categories","/seed-vault/categories","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/seed-vault/categories",,"/api/v1/seed-vault/categories"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","POST","/seed-vault","/seed-vault","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/seed-vault",,"/api/v1/seed-vault"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","GET","/library/modules","/library/modules","NAMESPACE_VARIANT_METHOD_MATCH","/api/library/modules",,"/api/library/modules"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","GET","/library/search","/library/search","NAMESPACE_VARIANT_METHOD_MATCH","/api/library/search",,"/api/library/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","GET","/library/statistics","/library/statistics","NAMESPACE_VARIANT_METHOD_MATCH","/api/library/statistics",,"/api/library/statistics"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","GET","/library/verify","/library/verify","NAMESPACE_VARIANT_METHOD_MATCH","/api/library/verify",,"/api/library/verify"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/library/ai-context","/library/ai-context","NAMESPACE_VARIANT_METHOD_MATCH","/api/library/ai-context",,"/api/library/ai-context"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/library/initialize","/library/initialize","NAMESPACE_VARIANT_METHOD_MATCH","/api/library/initialize",,"/api/library/initialize"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/mfa/disable","/mfa/disable","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/mfa/disable",,"/api/v1/mfa/disable"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/mfa/setup","/mfa/setup","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/mfa/setup",,"/api/v1/mfa/setup"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/mfa/verify","/mfa/verify","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/mfa/verify",,"/api/v1/mfa/verify"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/privacy/consent","/privacy/consent","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/privacy/consent",,"/api/v1/privacy/consent"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","POST","/privacy/rtbf","/privacy/rtbf","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/privacy/rtbf",,"/api/v1/privacy/rtbf"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","GET","/financial/loans","/financial/loans","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/financial/loans",,"/api/v1/financial/loans"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","GET","/insurance/claims","/insurance/claims","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/insurance/claims",,"/api/v1/insurance/claims"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","GET","/insurance/policies","/insurance/policies","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/insurance/policies",,"/api/v1/insurance/policies"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","GET","/insurance/products","/insurance/products","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/insurance/products",,"/api/v1/insurance/products"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","POST","/insurance/policies","/insurance/policies","NAMESPACE_VARIANT_METHOD_MATCH","/api/v1/insurance/policies",,"/api/v1/insurance/policies"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/dairy","/dairy","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/dairy","POST","/api/dairy"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/dashboard","/dashboard","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/dashboard","POST","/api/dashboard"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/energy","/energy","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/energy","POST","/api/energy"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/escrow","/escrow","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/escrow","POST","/api/escrow"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/hr/employees","/hr/employees","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/hr/employees","POST","/api/hr/employees"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/supply-chain","/supply-chain","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/supply-chain","POST","/api/supply-chain"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/ai/agents","/ai/agents","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/ai/agents","GET","/api/ai/agents"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/bulk-orders","/bulk-orders","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/bulk-orders","GET","/api/v1/bulk-orders"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/demand/forecast","/demand/forecast","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/demand/forecast","GET","/api/demand/forecast"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/notifications","/notifications","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/notifications","GET","/api/v1/notifications"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/orders","/orders","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/orders","GET","/api/v1/orders"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/transactions","/transactions","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/transactions","GET","/api/v1/transactions"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","DELETE","/orders/cart","/orders/cart","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/orders/cart","GET","/api/v1/orders/cart"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","POST","/orders","/orders","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/orders","GET","/api/v1/orders"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","POST","/orders/cart","/orders/cart","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/orders/cart","GET","/api/v1/orders/cart"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","POST","/financial/loans","/financial/loans","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/financial/loans","GET","/api/v1/financial/loans"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","POST","/insurance/claims","/insurance/claims","NAMESPACE_VARIANT_METHOD_MISMATCH","/api/v1/insurance/claims","GET","/api/v1/insurance/claims"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIChat.jsx","GET","/ai/chat/history","/ai/chat/history","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIChat.jsx","POST","/ai/decision/execute","/ai/decision/execute","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AICollaborationDashboard.jsx","GET","/ai/decisions/pending","/ai/decisions/pending","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AICollaborationDashboard.jsx","POST","/ai/decision/execute","/ai/decision/execute","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIImageGeneratorDashboard.jsx","GET","/api/ai/images/analytics","/api/ai/images/analytics","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Farmer\FarmerImagePortal.jsx","POST","/api/farmer/portfolio/products","/api/farmer/portfolio/products","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M001\M001Page.jsx","GET","/modules/m001/health","/modules/m001/health","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M001\M001Page.jsx","GET","/modules/m001/metrics","/modules/m001/metrics","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M001\M001Page.jsx","POST","/modules/m001/initialize","/modules/m001/initialize","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M016\M016Page.jsx","POST","/modules/m016/identities","/modules/m016/identities","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M41\M41.jsx","GET","/api/v1/backend-modules/M041/","/api/v1/backend-modules/M041","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\PremiumMarketplacePage.jsx","GET","/api/v1/ecommerceRoutes/premium-products","/api/v1/ecommerceRoutes/premium-products","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/accountability-resilience-farming","/accountability-resilience-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/accreditation-resilience-farming","/accreditation-resilience-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/admin","/admin","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/admin/settings","/admin/settings","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/admin/users","/admin/users","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/admin-portal","/admin-portal","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/advanced-ai","/advanced-ai","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/backbone/status","/ai/backbone/status","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/brain/state","/ai/brain/state","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/cluster/status","/ai/cluster/status","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/collaboration/sessions","/ai/collaboration/sessions","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/conversational/history","/ai/conversational/history","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/coordinator/status","/ai/coordinator/status","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/decisions","/ai/decisions","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/fabric/status","/ai/fabric/status","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/gateway/config","/ai/gateway/config","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/operation-intelligence","/ai/operation-intelligence","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/optimizations","/ai/optimizations","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/providers","/ai/providers","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/recovery/status","/ai/recovery/status","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/self-healing/status","/ai/self-healing/status","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai/strategies","/ai/strategies","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai-advisory/statistics","/ai-advisory/statistics","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai-farming","/ai-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai-models","/ai-models","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/analytics/reports","/analytics/reports","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/analytics/stats","/analytics/stats","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/anomaly-detection-farming","/anomaly-detection-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/aquaculture-analytics/metrics","/aquaculture-analytics/metrics","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/aquatic-farming","/aquatic-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/audit-resilience-farming","/audit-resilience-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/audit-trail","/audit-trail","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/authorization","/authorization","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/automation-farming","/automation-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/autonomous-farming","/autonomous-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/biodiversity-farming","/biodiversity-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/bioflocc-farm/tanks","/bioflocc-farm/tanks","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/blockchain-data","/blockchain-data","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/blockchain-farming","/blockchain-farming","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/blockchain-traceability/traceability-events","/blockchain-traceability/traceability-events","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/blockchain-traceability/verify-chain-of-custody","/blockchain-traceability/verify-chain-of-custody","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/blockchain-verification","/blockchain-verification","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/breakdown-maintenance/records","/breakdown-maintenance/records","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/campaign-building","/campaign-building","NO_BACKEND_PATH_EVIDENCE",,,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/carbon-footprint-farming","/carbon-footprint-farming","NO_BACKEND_PATH_EVIDENCE",,,
