group_id,library_id,original_path,sha256,action,precondition
MERGE-33DABCDA9AA47002,EBDLIB-1F0F8C4BCBBB818B,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\.env.docker,572b336f46f25dd8f29e23185c836c330c6b24fd0a03d82f003b07860117e947,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DC46ACF24AFD63EF,EBDLIB-5153BAD018787978,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\terraform\main.tf,6c795af94c8f16518afae92856cc9812356ec2431098edb46aa79257344b1596,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DC46ACF24AFD63EF,EBDLIB-937B23DD454D712A,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\terraform\main.tf,6c795af94c8f16518afae92856cc9812356ec2431098edb46aa79257344b1596,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DC46ACF24AFD63EF,EBDLIB-61070E14030B8CBC,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\terraform\main.tf,6c795af94c8f16518afae92856cc9812356ec2431098edb46aa79257344b1596,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DC46ACF24AFD63EF,EBDLIB-3A58FD13EED7C853,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\terraform\main.tf,6c795af94c8f16518afae92856cc9812356ec2431098edb46aa79257344b1596,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-6481E48AA278EAEF,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-8CD84C2FF988B9CB,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-08C0C5A60D7006E6,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-4D3E897C7E538D9A,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-78F6312626019266,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-A506DAC4498875F1,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-AD6BE18AE979A4EB,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-B4310D3E1CA2CE71,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-5C2D3B636E543C69,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DE6C47C2496BD028,EBDLIB-CEAD5505E92981B9,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\terraform\outputs.tf,f4aaa882091027c53424d00238accaab7137e1fb35dcca132f3a33f16aa94b37,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-134D0DD03FC73512,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-A7BC2A946BFDB47D,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-E13F35770E44BD7D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-A9BF7CFC74264A85,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-0748E116E915274C,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-BBD0800313C5E797,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-4E231D8AE7E3B473,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-5AA9534000E51BB2,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-DAEB82114E151AF7,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-05B5A57C136B6FF5,EBDLIB-96FCE6B7FCA62B0C,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\terraform\variables.tf,46a9eb6a444ff34079468416fa287182404dad6b03d3c30ca6ab4dd97169f621,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-280099578D530D13,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-BBA51E535BEF07A5,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-A5BB4AF62E1DF814,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-D267F45446ED03BE,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-DCAC9A77B9BB8B91,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-A1F8F86EAED09A2F,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-EA27CDA19AE0029D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-C3D0912A5B2C02C4,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-F67DFDA20F421A1E,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-3E89710B89CAD77C,EBDLIB-2872056DE1683AEA,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-configmap.yaml,2db538545cf16e2092cfcec158c4de60b7634f63865e3f09a0a688f3c35fc3aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-904AA37420CF0AD5,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-316A1E96CA6A8754,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-7E5F772707486BCB,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-B8BEA17915206C16,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-054652291ACAEF03,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-8B5BFA16DAC95661,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-1CCD1BD29FE506A3,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-78437B3AF344D6A2,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-C128F29402540309,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-223504F2D4B315ED,EBDLIB-AF501220603E66E6,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-deployment.yaml,422814ca242d637a34bc3666c7b5810a4b331b98a1ea70874bf2bbae1558e2aa,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-01FB660FA6ED97E6,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-C5919FEAD9E5976D,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-8BE7D5E2F0E484B8,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-2891CA2AD260C69F,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-E0B704DDF48A66BE,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-79E9C2FC38823F7B,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-79916D1378E24C01,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-79242DA51B20E6B2,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-E3E35D88E09D37A0,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-9D09C2D7C681312D,EBDLIB-D21AB84E7F9FAB08,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-namespace.yaml,c9f9b0325760e12e0b0078621bdcccd440708b495dbc3806f9532cea9ee22f96,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-AFB478F9D5A7D5F5,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-C0016C0ADF987A0F,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-F9D2F6EEAAC630FC,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-9A0D9EBCCE230F9B,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-E478CFD863C2A50D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-C4CC9CE70607B805,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-132F34957DDC7117,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-C57D7011349AE5AF,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-8CA1A43AC4FEC79D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-CA08868D279AD7EE,EBDLIB-E45F9E247750515B,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\infra\k8s\mlflow-service.yaml,bdcc83273eecc368e6a4cfd9f737c2e4fdeb9510f1e3ffc6103a13aaf5575012,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-AB113D42465905EF,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-A5E521D6F7210EEE,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-0FA452AC96F4FA02,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-6A10995B9E0B125E,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-F95A401B2195D527,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-723A1B91F04134A2,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resolve-all-backend-and-frontend-issues-there-is\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-09ECA1D4D47E3159,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\integration-devin-key-apk\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-F5F6160E395C5E42,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\enterprise-enhancement-production-ready\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-A7C5E76653CF0183,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\backend-frontend-api-implementation-stats\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-AD06E7326B16B0D1,EBDLIB-415652404A7C0FC9,C:\Users\DIYA GOEL\Documents\GitHub\AFRERA-EBDESIGN-project\frontend\frontend-fixes-report.json,97d5022ecf26772e941935f45ede55fd804623429b22f7f89e3459736164264b,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DDC1067F080930BC,EBDLIB-F188C44EBF334F34,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\GitHub\AFRERA-EBDESIGN-project\frontend\tailwind.config.js,df912479326ae7433813ee0aac898d4974aadc1e2d4ab488b5409f89384a25af,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DDC1067F080930BC,EBDLIB-DD3D406E35E65F68,C:\Users\DIYA GOEL\Downloads\EBDESIGN\New folder\EBDESIGN.worktrees\enterprise-enhancement-production-ready\frontend\tailwind.config.js,df912479326ae7433813ee0aac898d4974aadc1e2d4ab488b5409f89384a25af,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DDC1067F080930BC,EBDLIB-ACE32BED9A41DE99,C:\Users\DIYA GOEL\Downloads\EBDESIGN.local-backups\backend-frontend-api-implementation-stats_20260909_2217\frontend\tailwind.config.js,df912479326ae7433813ee0aac898d4974aadc1e2d4ab488b5409f89384a25af,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DDC1067F080930BC,EBDLIB-A8C2947274A20448,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\tailwind.config.js,df912479326ae7433813ee0aac898d4974aadc1e2d4ab488b5409f89384a25af,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
MERGE-DDC1067F080930BC,EBDLIB-7EFFB342AD6BC4C7,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\resume-and-also-add-attachment-pasted-text-1\frontend\tailwind.config.js,df912479326ae7433813ee0aac898d4974aadc1e2d4ab488b5409f89384a25af,exclude-from-new-unified-project,canonical hash verified; original source remains untouched
