group_id,library_id,original_path,purpose,dependencies,proposed_name,placement,decision,confidence,rationale,status
MERGE-5A831EA67CF5CF87,EBDLIB-601E8E0909F67D9F,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M126\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__572dcfdb4b43.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-9594AB6B4CFF80F7,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M125\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__f01a04742f00.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-F958E5818323BCE0,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M124\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__4dc20efc93d7.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-000988C19D777CC7,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M123\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__c0bbcfccc589.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-5AB2FE57E3BF3DB0,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M122\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__11442a085e66.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-99AD6C421787D89C,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M121\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__269dca31afa6.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-D60AEA6B2B4E6762,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M120\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__3df5559b6022.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-F8B91B06054AD223,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M119\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__a8ac87680c02.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-AC4293DA44899216,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M118\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__9227c39e6e35.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-15D8F75601F8296D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M117\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__2766bdb6050b.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-2FBB88F9B495323C,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M116\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__8673f9e6ca0e.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-FD4755C5E7465BC9,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M115\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__ea3aaf375577.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-50DB84767B2E94B9,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M114\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__3fbe46626296.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-EB77F74929502482,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M113\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__2e3c91b60792.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-D234CDC92021F26A,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M112\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__d245f073a177.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-589536894D771FD9,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M111\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__5ffccfbc8add.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-E6A2931D95CA4D7B,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M110\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__1bed3a8093b3.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-11A6254607757F6D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M109\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__f3d07423d879.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-37BA9ADB5C0A8FB6,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M108\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__4eaebc46dc75.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-31538BB720B8DA2B,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M107\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__6f89b532d146.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-8B8D9EE06472F4A2,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M106\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__dec7a1dfc4a3.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-449EE6D6616F559E,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M105\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__8941cf477e89.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-C89AF81D6AB16A8B,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M104\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__0254f5dba5c1.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-383CAD7E775A224D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M103\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__ff4e37162dce.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-B2E036CD73D9D03E,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M102\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__fe5a6b467b23.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-A612483A37917F8A,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M101\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__01e87d9423d9.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-84EA388B918D4A87,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M100\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__7ab60310d4a6.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-ADCD35588A2AF63C,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M099\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__19892c66ae7e.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-3D75C3A5D1334AFA,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M098\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__8836c707ca41.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-948F203C26A64040,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M097\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__620f5067169d.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-7AD2955C8685F832,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M096\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__9c07ed26d3fc.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-809053881B88A3BA,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M095\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__19aa81971d36.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-628DFB3B590BFD24,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M094\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__0925e129fd1c.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-A29B02DD6C3C1269,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M093\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__259654325208.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-96E88BE58911D27D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M092\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__7a3b527b1849.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-7BEC5A75AA96616D,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M091\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__f493f910937e.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-393B3780380881AA,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M090\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__a54b56baceaa.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-FDDDF5E8ADB6E7A7,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M089\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__6afc82f20bda.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-6CD934DFC15332CB,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M088\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__68e49bb32aea.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-86B00D5E93A9129A,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M087\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__88c9ad300515.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-E4ED92048F87F60E,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M086\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__6faf94a637b7.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-19F6292594112905,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M085\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__83b49da740cc.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-4EAE53ACF7BCB61C,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M084\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__b678fd8e5417.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-693949265D733ECE,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M083\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__08ac4c571071.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-A6DE6F2996B42449,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M082\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__88ae36acfb85.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-A4663BEF87998F85,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M081\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__cee7470410d7.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-66D0F16C94E8D3F0,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M080\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__79a16d1d5e0a.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-6E293B6CBEEF249F,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M079\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__aedc3633dd81.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-143FCA2AE463B350,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M078\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__25520daa5d2c.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-FAAAC97541094AA8,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M077\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__3281e606b670.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-E4FB8999B63EF162,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M076\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__86df249588e7.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-07E7B2E8547537B4,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M075\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__8e82e0380ddf.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-3369CBF3164D15E8,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M074\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__69d85a236d07.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-10327FBC3D5D5BE5,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M073\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__85de301a996f.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-62890D92C76017F1,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M072\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__a2b7f53b3c43.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-DD59ACEB85D29CCF,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M071\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__6cbf73d80ef0.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-CBD6815D3B6A6DFD,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M070\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__9df294549623.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-F7462BAFB9F3B040,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M069\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__b1033179a80c.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
MERGE-5A831EA67CF5CF87,EBDLIB-40D077CA3B605109,C:\Users\DIYA GOEL\Downloads\EBDESIGN.worktrees\semantic-index-integration-enhancement\frontend\src\modules\M068\README.md,workflow-ci-cd|documentation|project-knowledge,,readme__workflow-ci-cd__ebdesign.worktrees__3bcadf2d0cf8.md,docs/features/workflow-ci-cd,rename-in-virtual-workspace-only,high,Same filename has different feature/category/workflow purpose; preserve as a separately named purpose variant.,virtual-working-copy-ready
